0.293889;-0.081026;6.17275;-0.015587;2326.33;0.268436;-0.591788;56;56
0.400326;-0.126903;0.906584;0.0300778;2338.46;0.111775;-0.20831;57;40.5625
0.0728168;-0.0176755;2.92552;0.00630217;2338.52;-0.0229686;0.145651;36.9107;36.9107
0.420222;-0.135318;5.48026;-0.0490653;2347.44;0.000625568;0.00262693;34.0714;34.0714
0.522216;-0.174413;3.56869;0.100336;2367.09;0.0228051;-0.280615;59;32.9189
0.428062;-0.169855;3.0845;0.085226;2387.91;0.0544739;0.112893;32.3036;16.5223
0.538045;-0.184671;2.91753;0.037738;2453.06;0.140308;-0.267915;54;29.5149
0.456615;-0.149963;5.27063;-0.114422;2453.61;0.150939;-0.0552228;60;35.2061
0.609092;-0.194369;2.13033;0.0277614;2474.15;0.155081;-0.273447;63;39.4983
0.698427;-0.251377;0.333835;-0.0754741;2473.58;0.208179;-0.291139;59.5907;24.4084
1.48154;-0.502824;3.45266;-0.0297438;2522.98;0.214721;-0.0413764;58;30.8705
1.52873;-0.508495;1.70365;-0.092797;2527.14;-0.0280648;0.0398083;78;33.4613
0.399207;-0.15451;5.56898;0.0489707;2568.12;0.0351994;-0.230927;34.65;18.2527
0.0373765;0.0156518;1.43161;0.179489;2573.27;0.00359467;-0.0183601;0;34.9374
0.881304;-0.370702;5.03668;-0.0957054;2625;-1.11125e-008;2.80114e-007;27.4821;13.0846
0.673933;-0.288867;4.29304;-0.0448956;2680;8.33076e-008;-1.22853e-007;27.4821;12.135
0.467593;-0.180981;5.92557;0.0106429;2705;-2.31858e-009;8.0946e-008;31.8;18.2514
0.597947;-0.248134;1.97461;-0.0616835;2734.31;-0.00828058;0.345493;32.9357;13.8124
0.664577;-0.256861;4.50373;-0.169503;2747.59;0.0117825;-0.200624;44.8114;18.3547
0.679453;-0.267724;1.65257;-0.0707617;2774.98;-0.0295032;-0.0175149;34.8107;16.9922
0.825998;-0.328917;4.69034;-0.109266;2891.14;-0.0181426;-0.410422;29.1482;16.2904
1.06818;-0.384838;3.4654;-0.408137;2930.53;0.00602421;0.0397866;36.4768;24.3126
1.08871;-0.41661;5.37157;0.205675;2957.49;-0.0218843;-0.20518;36.0321;19.1024
0.239818;-0.0702006;0.347377;0.0971648;3034.86;0.300761;-0.696119;38;38
1.43102;-0.526339;2.66369;0.238439;3067.44;0.212228;-0.31126;54.6413;22.3811
1.11329;-0.390888;4.5745;0.116262;3091.07;0.14339;0.0220565;56;26.952
-0.143685;0.0936624;1.50706;0.0221314;3135.97;0.00982352;0.0724754;0;32.7417
0.228961;-0.0466411;3.21042;0.107244;3257.29;-0.0728654;0.452393;31.8;31.8
0.256909;-0.0681498;6.32297;-0.160642;3300.97;0.321728;-0.523988;51;51
-0.20992;0.119496;2.84483;0.138743;3441.53;-0.0160105;-0.63261;0;31.5494
1.02603;-0.446025;6.3677;-0.0491074;3427.1;0.0149123;0.12176;25.0714;11.4701
0.863171;-0.310177;5.03003;-0.0205044;3553.55;-0.0498711;0.279096;48;24.5645
0.845617;-0.307235;1.83048;0.11003;3582.8;0.046634;-0.110149;51;23.5055
1.24841;-0.488484;3.65584;0.0329582;3595.43;-0.00501263;0.092761;34.8107;17.4739
1.11511;-0.400664;0.647346;0.170294;3622.49;0.118345;-0.411123;50;24.5757
-0.672223;0.408997;3.22932;0.517608;3692.83;0.251336;0.0861858;0;30.5689
1.82474;-0.702951;0.0714639;0.513816;3702.21;0.0332191;0.442948;45.4051;18.5979
0.190227;0.00292035;6.20742;-0.151185;3763.67;-0.0193522;0.446379;0;30.2924
0.549203;-0.171076;5.10946;0.0311638;3828.12;-0.177074;0.64714;47;43.5046
0.683132;-0.278617;3.53725;0.067477;3845.02;-0.00770608;0.113231;31.1464;14.803
0.222446;-0.0661657;1.97903;-0.00410614;3869.35;0.00522985;-0.337027;49;49
0.244762;-0.104619;6.35589;-0.0296387;3847.63;-0.196343;1.39535;25.8911;12.2711
1.39902;-0.511891;6.25536;-0.232102;3910.49;0.00731244;-0.195139;22.6607;22.6607
0.371881;-0.0978415;1.96187;-0.125515;3898.85;0.0233276;-0.317808;31.1464;31.1464
0.352744;-0.103287;2.73612;0.198981;3906.39;0.196298;-0.400763;52;52
0.0973638;-0.00196321;1.103;0.0202029;3913.37;0.0161327;0.0128642;36.3429;36.3429
-0.00943241;0.0161363;1.20939;0.0149353;3935;-3.03357e-008;1.07658e-007;0;29.6239
0.015708;1.80411e-015;1.74533;0;3975;2.98596e-011;-2.6599e-012;0;29.4678
0.211272;-0.0411623;0.553024;-0.00351409;4025.45;0.108334;0.153589;45;45
0.267326;-0.0828903;3.44009;0.0549474;4072.9;0.191602;-0.444896;42;42
0.30566;-0.0968221;4.20707;0.0337637;4126.07;0.115643;-0.20435;32;32
0.360332;-0.0842322;1.5161;-0.0411843;4137.47;0.229803;-0.401123;42;42
1.35717;-0.594838;2.85874;-0.329564;4227.82;0.0668052;-0.103512;23.8179;11.0995
0.703173;-0.200165;-0.651833;0.351936;4258.18;-0.876226;2.46032;22.9125;22.9125
0.330894;-0.084301;5.32351;-0.127586;4304.49;0.0785303;0.0593719;38;38
0.0310665;0.0169014;5.49577;0.0097931;4348.97;0.124226;-0.00850747;0;28.0086
0.151831;-0.0339917;1.93188;-0.0851591;4353.6;0.144163;-0.166067;37;37
0.0693052;0.0106201;1.00911;-0.0568569;4356.54;-0.153596;0.343808;0;27.9791
-0.745199;0.398153;3.55748;0.179731;4384.35;0.252849;-0.662434;0;27.8706
0.0738159;0.0104961;2.65214;-0.019468;4425.87;0.153899;-0.130893;0;27.7085
-0.0553955;0.0537996;5.32053;-0.0358086;4442;0.157359;-0.0924285;0;27.6456
0.0275005;0.0256924;0.349647;-0.0537918;4468.33;0.0824764;-0.19915;0;27.5429
-0.0260421;0.0474332;5.23288;-0.0383722;4489.02;0.136843;-0.161411;0;27.4621
0.34535;-0.0988228;1.47612;-0.0348558;4496.63;0.0715622;-0.233112;41;41
0.346388;-0.109049;3.7439;0.0131424;4506.76;0.153313;-0.193914;41;41
0.566761;-0.183602;1.81001;-0.0100271;4556.21;0.0627077;-0.0995612;45;37.1921
0.310241;-0.0856875;5.27926;-0.0706279;4554.94;0.0934514;-0.176137;32;32
0.34658;-0.0812081;0.368444;-0.107805;4567.85;0.147039;-0.219461;38;38
0.397717;-0.0994843;1.35049;-0.0743755;4593.5;0.20342;-0.212208;37;37
0.0931499;0.0178626;2.99157;0.12443;4588.66;0.109186;-0.0392331;0;27.0733
0.0870824;0.0557359;3.54499;0.207443;4595.35;0.123333;0.45417;0;27.0473
0.015708;4.57967e-016;0.0349066;2.42861e-016;4595;7.3737e-011;-1.5369e-011;0;27.0486
0.0554645;-0.0203631;0.293427;0.0139751;4595;-8.82652e-008;-8.24728e-007;14;14
-0.20862;0.154951;5.26283;-0.0495567;4603.42;0.00750129;-1.6915;0;27.0158
1.54736;-0.546362;6.79568;-0.275812;4612.26;0.0897656;0.272286;40;26.3512
-0.035745;0.0432997;1.01068;-0.0287249;4642.58;0.0623144;-0.154581;0;26.863
0.0836355;0.00756499;6.23867;-0.0206537;4764.4;0.099096;-0.292887;0;26.3876
0.0985556;0.00312306;1.00162;-0.0197236;4769.81;0.191113;-0.462529;0;26.3665
0.214849;-0.0465298;3.59501;-0.0275597;4786.38;0.0884307;-0.360894;37;37
0.0363082;0.0214672;5.41216;0.0281051;4791.16;0.110833;-0.246454;0;26.2832
0.175915;-0.0164316;1.93378;-0.0540344;4806.79;0.0983072;-0.34738;36;36
0.318012;-0.0896431;4.47549;0.0103221;4817.89;0.138592;-0.344417;33;33
0.446024;-0.180766;2.83899;0.0213703;4895;7.63555e-008;-3.52324e-007;29;15.182
0.436396;-0.111493;4.81196;-0.0297952;4988.58;0.11105;-0.237852;28;28
1.71169;-0.618558;2.62539;0.156772;5056.27;0.0173953;0.0987286;45;24.0182
1.27927;-0.450167;6.85481;-0.256926;5057.26;0.0664237;0.0874854;39;26.7121
0.466618;-0.151454;0.983886;0.167561;5052.73;0.0263407;0.158591;33;33
0.636022;-0.180989;0.0787742;0.185625;5114.41;0.182128;-0.488192;26;26
-0.72125;0.501464;5.09318;0.627021;5106.73;-0.0458925;-0.151089;0;25.0519
-0.244225;0.153015;0.57102;-0.01291;5148.5;0.100764;-0.344647;0;24.8889
0.226707;-0.0643479;-1.25576;0.970342;102.857;-0.0917095;-1.27235;87;63.1081
-0.156397;0.0720407;4.24113;0.105739;2070.28;0.107927;-0.365108;0;36.9
-1.63867;0.671982;6.66064;-0.342397;2370.56;0.0912473;-0.703383;0;35.7283
0.931121;-0.332591;4.05342;0.242382;2552.22;0.0993816;-0.325602;61.4304;25.1619
1.01565;-0.357343;5.51074;-0.0293643;2519.13;0.0320382;0.310987;65.2581;26.7297
1.65114;-0.631878;2.68372;-0.163314;3164.29;-0.0304962;-1.99029;46.623;19.0968
-0.494564;0.226608;10.7161;-2.83254;3217.75;0.00741812;-1.83423;0;32.4226
-0.416236;0.18728;5.26966;-0.429953;3249.08;0.00396455;0.72545;0;32.3004
-1.00794;0.493114;1.96332;-0.195375;3733.79;-0.0167286;-1.32372;0;30.409
0.694081;-0.263859;6.64776;-0.211753;3711.57;-0.00277866;0.310482;47.88;19.6117
1.45747;-0.462816;-0.61682;0.466225;3799.41;0.040436;0.838058;45;40.2836
3.37863;-1.30734;6.63706;-1.38429;3946.34;-0.0970345;-0.0536182;44.6069;18.271
0.173922;-0.0187202;1.5594;0.318745;3955.49;0.225083;-0.244748;41;41
-0.721293;0.346648;1.48283;-0.107549;4104.18;0.0411216;-1.02268;0;28.9638
-0.267651;0.253437;2.70302;-0.0792633;4303.57;-0.650062;0.0624125;0;28.1858
0.316625;-0.174647;-0.235282;0.124148;4595;1.71515e-010;-7.26031e-006;10.8027;4.42478
-0.343796;0.22566;6.11631;-0.546785;4591.75;-0.0474979;0.43289;0;27.0613
-0.749016;0.517411;1.04638;-0.42188;5052.26;-0.000879417;-0.367496;0;25.2644
-0.704268;0.413946;0.192954;0.4158;5053.81;0.012802;-0.111406;0;25.2583
